date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
0,3,1.0,1570,10050,1.0,0,0,3,7,1570,0,1963,0,98028,47.736000000000004,-122.23100000000001,2540,9940
0,5,4.0,3870,5929,2.0,0,0,3,10,3870,0,2014,0,98052,47.6965,-122.134,3600,5625
0,3,2.5,1260,2767,2.0,0,0,3,8,1260,0,1999,0,98059,47.4914,-122.155,1310,2767
0,4,2.25,2370,9360,2.0,0,0,4,8,2370,0,1979,0,98052,47.6518,-122.12299999999999,2370,9720
0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965
0,4,2.75,2200,9676,1.0,0,0,3,8,1500,700,1979,0,98028,47.7713,-122.259,2120,9585
0,2,1.75,1390,4482,1.0,0,0,4,8,1390,0,1980,0,98198,47.3785,-122.32,1390,4680
0,3,2.75,2500,7378,1.0,0,0,5,7,1390,1110,1948,0,98177,47.7032,-122.37,2040,7140
0,3,2.5,3460,6590,2.0,0,0,3,7,3460,0,2001,0,98056,47.4802,-122.18799999999999,2490,6312
0,3,1.0,1320,3954,1.5,0,0,3,6,1320,0,1912,2014,98022,47.202,-121.994,1270,5184
0,2,1.0,770,8636,1.0,0,0,2,6,770,0,1951,0,98146,47.5075,-122.35799999999999,1110,8636
0,3,1.75,1790,9860,1.0,0,0,4,7,1410,380,1978,0,98052,47.6989,-122.12,1820,9555
0,3,2.0,1260,1125,2.0,0,0,3,7,810,450,2011,0,98106,47.5262,-122.361,1260,1172
0,3,1.0,1500,10730,1.0,0,0,3,7,1000,500,1977,0,98053,47.6385,-121.96600000000001,1570,12210
0,4,5.0,6055,21630,1.0,0,3,4,12,3555,2500,1996,0,98006,47.5524,-122.11200000000001,4890,19223
0,2,1.0,770,5160,1.0,0,0,3,6,770,0,1943,0,98106,47.5304,-122.35600000000001,920,5160
0,3,1.5,1700,8247,1.0,0,0,3,7,1010,690,1970,0,98031,47.4216,-122.17399999999999,1440,8400
0,5,5.5,7050,42840,1.0,0,2,4,13,4320,2730,1978,0,98004,47.6229,-122.22,5070,20570
0,4,2.5,2360,13500,1.0,0,0,4,8,1780,580,1973,0,98052,47.6315,-122.103,2780,12400
0,3,2.5,1590,2550,3.0,0,0,3,7,1590,0,1985,0,98117,47.6772,-122.39299999999999,1260,5100
0,1,1.0,1230,9300,1.5,0,0,4,6,1230,0,1918,0,98133,47.7055,-122.348,1190,6820
0,4,1.75,2180,4066,1.5,0,0,3,6,1270,910,1911,0,98118,47.5487,-122.277,1400,1343
0,5,1.5,3360,5402,2.0,0,0,3,9,3360,0,2014,0,98074,47.6067,-122.053,3360,5415
0,5,2.25,2350,13000,1.0,0,0,3,7,2350,0,1961,0,98178,47.4939,-122.256,1570,11440
0,4,2.5,2800,8494,2.0,0,0,3,8,2800,0,2004,0,98038,47.3521,-122.009,3740,8494
0,4,2.5,2310,7384,2.0,0,0,3,8,2310,0,2010,0,98042,47.3737,-122.165,2310,7800
0,2,1.0,1150,6098,1.0,0,0,3,7,950,200,1948,0,98125,47.7259,-122.32799999999999,1790,8455
0,3,2.0,1310,9855,1.0,0,0,3,7,1310,0,1962,0,98034,47.7296,-122.241,1310,8370
0,4,3.25,3820,8114,2.0,0,0,3,10,3820,0,2005,0,98004,47.5837,-122.194,2440,9195
0,4,2.5,2990,6037,2.0,0,0,3,9,2990,0,2013,0,98045,47.4766,-121.735,2990,5992
0,4,4.0,6050,84942,2.5,0,2,3,9,4150,1900,2009,0,98077,47.7466,-122.029,2700,199504
0,4,3.0,2340,7048,1.0,0,0,4,8,1340,1000,1979,0,98034,47.7306,-122.227,1440,8088
0,3,2.75,2100,20150,1.0,0,0,4,7,2100,0,1955,0,98034,47.7206,-122.24799999999999,2100,15500
0,5,3.0,2240,15435,1.0,0,1,5,7,1390,850,1952,0,98155,47.7426,-122.288,2240,10750
0,2,1.0,860,12160,1.0,0,0,4,6,860,0,1921,0,98106,47.5267,-122.361,1010,7611
0,3,2.5,2510,5400,2.0,0,0,3,9,2510,0,1992,0,98056,47.5204,-122.206,1840,5400
0,3,1.5,1300,7313,1.0,0,0,4,7,1300,0,1968,0,98055,47.4568,-122.21,1770,8075
0,8,4.0,7710,11750,3.5,0,0,5,12,6090,1620,1904,0,98112,47.6263,-122.314,4210,8325
0,3,1.0,1150,4825,1.0,0,0,4,6,1150,0,1957,0,98027,47.5321,-122.029,1760,7121
0,3,2.0,1900,6660,1.0,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111
0,4,3.25,1960,7200,2.0,0,0,3,7,1960,0,1979,0,98034,47.7291,-122.21799999999999,1980,7529
0,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,2014,0,98033,47.695,-122.18,2610,7206
0,3,1.5,1040,10323,1.0,0,0,4,7,1040,0,1958,0,98005,47.5882,-122.155,1580,7200
0,3,2.5,1578,7340,2.0,0,0,3,7,1578,0,2010,0,98030,47.3771,-122.186,1850,7200
0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,0,98028,47.7691,-122.262,2580,9450
0,4,3.25,3300,15907,2.0,0,0,5,10,3300,0,1985,0,98040,47.5413,-122.21600000000001,2740,11358
0,4,2.5,2330,30122,1.0,0,1,3,8,1490,840,1951,0,98115,47.6843,-122.26700000000001,2430,6726
0,3,2.5,2920,8113,2.0,0,0,3,8,2920,0,1950,2010,98004,47.5814,-122.196,2370,8113
0,5,2.25,4320,7620,2.0,0,0,3,7,2880,1440,1973,2014,98115,47.6824,-122.287,1880,7620
0,4,3.5,2260,30250,2.0,0,0,3,7,2260,0,2013,0,98188,47.4493,-122.281,1270,16350
0,5,3.5,4220,26784,1.0,0,0,3,10,2110,2110,1958,2006,98004,47.6003,-122.206,3450,33945
0,3,1.0,1190,8450,1.0,0,0,5,6,1190,0,1961,0,98059,47.4807,-122.15700000000001,1660,8450
0,3,1.5,1270,1483,3.0,0,0,3,8,1270,0,2007,0,98115,47.6987,-122.31700000000001,1270,1413
0,5,2.75,1800,3780,1.5,0,0,3,7,1400,400,1926,0,98103,47.6831,-122.34299999999999,1400,3780
0,3,2.25,1820,7326,2.0,0,0,3,8,1820,0,1983,0,98034,47.7133,-122.21700000000001,2430,7696
0,4,1.0,2180,10617,1.5,0,0,3,7,2180,0,1950,0,98155,47.7522,-122.307,1360,9519
0,3,2.5,2210,5750,2.0,0,0,3,7,1710,500,1914,2000,98106,47.5525,-122.366,1350,5750
0,2,1.0,1010,4120,2.0,0,0,3,6,1010,0,1907,1953,98055,47.488,-122.2,1200,4120
0,3,2.0,1580,14398,1.0,0,0,3,7,1080,500,1981,0,98005,47.6328,-122.17399999999999,1650,14407
0,2,1.0,870,4000,1.0,0,2,3,7,870,0,1950,0,98126,47.5682,-122.374,1690,4000
0,3,2.0,1270,6760,1.0,0,0,5,7,1270,0,1972,0,98034,47.7381,-122.179,1550,5734
0,3,2.25,1470,1703,2.0,0,0,3,8,1470,0,2005,0,98029,47.5478,-121.999,1380,1107
0,4,1.75,2000,3988,1.0,0,4,4,7,1000,1000,1958,0,98116,47.5925,-122.391,1690,4144
0,3,2.0,2260,9568,1.0,0,0,3,8,1780,480,1985,0,98074,47.6457,-122.05799999999999,2250,9744
0,3,1.75,2330,9652,1.0,0,0,4,8,1590,740,1968,0,98040,47.5714,-122.211,2420,9631
0,4,3.25,4110,15488,2.0,0,2,3,11,4110,0,1995,0,98006,47.5493,-122.117,4190,14973
0,3,2.5,2300,7800,2.0,0,2,3,9,2300,0,1997,0,98052,47.6842,-122.155,2300,8187
0,3,1.0,1450,8820,1.0,0,0,3,6,1050,400,1958,0,98168,47.4698,-122.264,1510,8820
0,3,2.25,2610,3357,2.0,0,0,4,7,1980,630,1926,0,98112,47.638000000000005,-122.306,1940,3357
0,2,1.0,790,2640,1.0,0,0,3,7,790,0,1973,0,98034,47.7351,-122.178,1310,2064
0,3,2.25,1470,9140,2.0,0,2,3,7,1470,0,1982,0,98133,47.7162,-122.34899999999999,1400,8204
0,5,1.0,1670,6400,1.5,0,0,3,8,1670,0,1919,0,98119,47.6542,-122.37299999999999,1910,2983
0,3,1.5,1800,8303,1.0,0,0,3,7,1200,600,1957,0,98133,47.7693,-122.35700000000001,1800,8171
0,4,2.25,2190,9113,2.0,0,0,3,7,2190,0,1986,0,98001,47.3241,-122.275,1570,8306
0,5,2.0,1430,5600,1.5,0,0,3,6,1430,0,1947,0,98118,47.5192,-122.266,1860,5980
0,2,1.0,790,7095,1.0,0,0,3,6,790,0,1944,0,98178,47.4928,-122.23899999999999,1150,7200
0,3,1.0,1660,6992,1.0,0,0,5,7,1260,400,1952,0,98155,47.7576,-122.318,1390,7359
0,3,2.0,1108,1128,3.0,0,0,3,7,1108,0,2009,0,98115,47.6961,-122.318,1285,1253
0,4,2.25,2280,7500,1.0,0,0,4,7,1140,1140,1963,0,98198,47.4182,-122.33200000000001,1660,8000
0,5,1.75,2460,16000,1.0,0,0,3,7,1230,1230,1957,0,98023,47.3305,-122.351,1990,16000
0,4,2.75,2750,15450,1.0,0,0,3,8,1800,950,1978,0,98155,47.7749,-122.28299999999999,2750,10620
0,4,1.75,1770,7336,1.0,0,0,4,8,1770,0,1986,0,98058,47.4265,-122.163,2030,8183
0,2,1.0,870,6150,1.0,0,0,3,6,870,0,1941,0,98106,47.5256,-122.34700000000001,1120,6150
0,3,1.75,2180,6120,1.0,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122
0,4,1.75,1620,7560,1.0,0,3,4,7,1380,240,1947,0,98117,47.6981,-122.4,2170,8650
0,9,3.0,3680,4400,2.0,0,0,3,7,2830,850,1908,0,98102,47.6374,-122.324,1960,2450
0,5,3.0,3223,6371,2.0,0,0,3,9,3223,0,2014,0,98042,47.3588,-122.163,1979,19030
0,3,2.75,2890,12130,2.0,0,3,4,10,2830,60,1987,0,98033,47.6505,-122.20299999999999,2415,11538
0,5,2.25,2060,4800,2.5,0,0,3,8,2060,0,1907,0,98105,47.66,-122.28200000000001,1740,4800
0,2,1.75,1350,4003,1.0,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.03299999999999,1350,4479
0,3,2.25,2160,8114,1.0,0,0,3,8,1460,700,1960,0,98133,47.7176,-122.35,2160,8000
0,4,1.75,2140,8000,1.0,0,0,4,8,1410,730,1965,0,98007,47.622,-122.139,2080,8000
0,3,1.5,1960,8815,1.0,0,0,4,7,1020,940,1958,0,98006,47.5765,-122.15899999999999,1760,9534
0,2,2.25,2290,9772,1.0,0,0,3,8,2290,0,2007,0,98053,47.7199,-122.025,1810,6077
0,4,2.5,3070,8086,2.0,0,0,3,10,3070,0,2005,0,98059,47.5399,-122.16,3320,10738
0,4,2.5,2660,4082,2.0,0,0,3,7,2660,0,2010,0,98042,47.3414,-122.055,2390,4876
0,3,2.75,1880,1793,2.0,0,0,3,7,1810,70,2001,0,98108,47.5405,-122.29299999999999,1800,2537
0,4,2.5,2060,7475,1.0,0,0,3,8,1440,620,1985,0,98052,47.7272,-122.105,2280,8396
0,4,2.5,2770,6000,2.0,0,0,3,8,2400,370,1993,0,98136,47.5536,-122.383,2120,6000
0,4,2.5,2570,6466,2.0,0,0,3,9,2570,0,1999,0,98092,47.3324,-122.17,2520,6667
0,2,1.0,1040,5765,1.0,0,0,3,7,1040,0,1944,0,98133,47.7024,-122.346,1040,3844
0,4,3.5,3000,5300,1.0,0,0,5,7,1780,1220,1949,0,98115,47.6748,-122.279,1360,5450
0,3,2.5,2640,6715,2.0,0,0,3,8,1680,960,1991,0,98058,47.441,-122.125,2260,7373
0,4,2.25,3500,13875,1.0,0,4,4,9,1830,1670,1938,0,98146,47.5083,-122.38799999999999,2960,15000
0,4,2.5,1830,5612,2.0,0,0,3,7,1830,0,2003,0,98038,47.3572,-122.015,1830,5998
0,3,1.75,2160,98445,2.0,0,0,3,8,2160,0,1978,0,98042,47.35,-122.162,2004,44431
0,4,2.5,3540,18168,2.0,0,0,3,10,3540,0,1996,0,98006,47.5441,-122.131,4130,11180
0,2,1.0,1650,5106,1.0,0,0,3,7,1090,560,1960,0,98115,47.6992,-122.309,1300,6947
0,3,1.0,1240,4000,1.5,0,0,3,8,1240,0,1928,2000,98106,47.5467,-122.359,1200,17707
0,4,1.75,1910,8250,1.0,0,0,4,7,1910,0,1959,0,98008,47.6131,-122.12299999999999,1500,8250
0,3,2.5,2350,7035,2.0,0,0,3,8,2350,0,1989,0,98029,47.5713,-122.02,2270,7192
0,3,1.5,1850,8124,1.0,0,0,4,7,1850,0,1948,0,98177,47.7275,-122.359,1530,8123
0,4,1.75,2740,8520,1.0,0,2,3,8,1370,1370,1954,0,98118,47.5445,-122.26299999999999,2740,9286
0,3,1.0,1080,21043,1.0,0,0,3,6,1080,0,1942,0,98106,47.5515,-122.35700000000001,1380,7620
0,4,1.0,1450,6250,1.0,0,0,3,6,990,460,1964,0,98146,47.5131,-122.35700000000001,1440,4000
0,3,1.0,1320,3625,2.0,0,0,3,7,1320,0,1900,0,98122,47.6049,-122.288,1660,5438
0,4,2.25,2210,10039,1.0,0,0,4,8,1710,500,1967,0,98052,47.63399999999999,-122.101,2070,10965
0,1,0.75,680,9600,1.0,0,0,3,5,680,0,1947,0,98115,47.6964,-122.306,1580,6624
0,2,1.0,790,5120,1.0,0,0,3,6,790,0,1950,0,98136,47.556999999999995,-122.395,1250,5120
0,3,2.0,1060,1184,2.0,0,0,3,7,730,330,2006,0,98136,47.5443,-122.385,1270,1601
0,3,2.25,2200,7355,2.0,0,0,4,8,2200,0,1986,0,98052,47.7266,-122.103,2290,7868
0,2,2.0,1440,1170,2.0,0,0,3,9,960,480,2004,0,98116,47.5592,-122.385,1440,1350
0,3,2.25,1500,8100,1.0,0,0,3,7,1210,290,1968,0,98055,47.4632,-122.19,1600,7896
0,3,2.25,2110,7665,1.0,0,0,4,7,1360,750,1973,0,98023,47.3082,-122.37200000000001,1660,8436
0,3,2.5,2180,4533,2.0,0,0,3,7,2180,0,2010,0,98011,47.754,-122.215,2180,7347
0,4,2.5,2390,8432,2.0,0,0,3,9,2390,0,1998,0,98074,47.6027,-122.024,2710,7417
0,4,2.5,1800,8100,2.0,0,0,3,7,1800,0,1998,0,98038,47.3611,-122.04700000000001,1590,8100
0,3,2.25,1700,1481,3.0,0,0,3,8,1700,0,2002,0,98103,47.6598,-122.34899999999999,1560,1350
0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,1963,0,98055,47.4404,-122.191,1930,10200
0,3,1.0,1150,8100,1.0,0,0,3,6,1150,0,1932,0,98168,47.494,-122.307,1120,8100
0,5,3.0,3110,4464,2.0,0,0,3,8,3110,0,2007,0,98011,47.7719,-122.16799999999999,2450,4221
0,3,2.5,1630,4534,2.0,0,0,3,8,1630,0,1987,0,98034,47.7148,-122.205,1380,4779
0,3,2.5,1270,865,2.0,0,0,3,7,1080,190,2008,0,98118,47.5351,-122.279,1630,7752
0,3,2.5,1830,7062,2.0,0,0,3,7,1830,0,1990,0,98023,47.2895,-122.352,1820,6434
0,3,2.5,1570,1551,3.0,0,0,3,8,1570,0,2008,0,98103,47.6961,-122.34100000000001,1570,1705
0,3,2.5,2390,5500,1.0,0,3,3,9,1700,690,1952,0,98199,47.6389,-122.40899999999999,2700,5500
0,3,2.25,2930,6000,2.0,0,2,3,11,1920,1010,2000,0,98112,47.6301,-122.301,1870,5040
0,4,2.5,2730,36183,2.0,0,0,3,9,2730,0,1986,0,98052,47.7036,-122.12700000000001,2710,5964
0,4,1.75,1640,1480,1.0,0,0,4,7,820,820,1912,0,98105,47.6684,-122.314,1420,2342
0,3,1.75,2519,8690,2.0,0,0,5,8,2519,0,1973,0,98166,47.4428,-122.344,2500,9500
0,3,2.5,1950,3825,2.0,0,0,3,7,1950,0,2013,0,98042,47.3588,-122.08200000000001,1950,3825
0,3,1.75,1710,5000,1.0,0,0,4,7,1110,600,1944,0,98107,47.6689,-122.37,920,5000
0,3,1.0,1380,4635,1.0,0,0,4,6,1380,0,1919,0,98144,47.57,-122.285,1790,4635
0,4,2.5,2740,8400,1.5,0,2,3,8,2740,0,1993,0,98022,47.1947,-122.008,2030,8638
0,3,2.25,1600,7620,1.0,0,0,3,7,1280,320,1987,0,98011,47.773999999999994,-122.208,1600,8215
0,2,1.0,1150,3600,1.0,0,0,3,6,1150,0,1910,0,98144,47.5729,-122.31,1160,4000
0,4,2.5,2160,5455,2.0,0,0,3,7,2160,0,2003,0,98056,47.4799,-122.18299999999999,2160,5257
0,3,2.25,1420,1230,2.0,0,0,3,8,940,480,2009,0,98144,47.5703,-122.288,1400,1230
0,4,2.5,1714,3080,2.0,0,0,3,8,1714,0,2009,0,98055,47.428999999999995,-122.18799999999999,1714,3250
0,5,3.25,2610,3642,2.0,0,0,3,8,2080,530,2005,0,98118,47.535,-122.28399999999999,1750,3118
0,3,1.0,1090,10620,1.5,0,0,3,7,1090,0,1959,0,98032,47.3748,-122.294,1380,10620
0,2,1.0,1120,4590,1.0,0,0,3,7,1120,0,1924,0,98118,47.5663,-122.285,1120,5100
0,4,2.5,2610,5562,2.0,0,0,3,9,2610,0,2013,0,98056,47.5137,-122.169,2720,7400
0,3,3.5,1522,1465,2.0,0,0,3,8,1248,274,2006,0,98117,47.6922,-122.375,1522,1341
0,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080
0,2,1.75,1600,5795,1.5,0,0,3,8,1600,0,1940,0,98105,47.6709,-122.27600000000001,2310,6301
0,3,1.75,1980,5100,1.0,0,0,3,7,1270,710,1965,0,98103,47.6911,-122.34700000000001,1400,5100
0,4,1.5,1880,6200,1.0,0,2,5,8,1440,440,1954,0,98146,47.5035,-122.384,2070,6500
0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.26100000000001,1860,12136
0,5,3.5,3530,218472,2.0,0,0,3,7,2380,1150,1999,0,98019,47.7309,-121.905,2110,211404
0,2,1.0,770,6000,1.0,0,0,3,6,770,0,1953,0,98117,47.6999,-122.36399999999999,1710,6000
0,6,2.5,3610,12033,2.0,0,0,3,8,3210,400,1970,0,98011,47.7692,-122.219,2210,8577
0,2,1.75,1315,2162,2.0,0,0,4,8,1315,0,1974,0,98028,47.751999999999995,-122.25299999999999,1640,2128
0,2,1.0,600,4000,1.0,0,0,3,5,600,0,1933,0,98146,47.5065,-122.339,1290,6973
0,4,2.5,1950,3225,2.0,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225
0,3,2.5,1909,1300,3.0,0,0,3,8,1766,143,2006,0,98103,47.6538,-122.352,1780,1248
0,4,2.5,3450,39683,2.0,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750
0,3,2.0,1970,9600,1.0,0,0,4,7,1300,670,1967,0,98003,47.2824,-122.301,1710,7703
0,4,2.5,2080,8504,2.0,0,0,3,8,2080,0,1991,0,98029,47.5703,-121.99799999999999,2000,6773
0,3,2.25,1352,1694,3.0,0,0,3,8,1352,0,2007,0,98125,47.7265,-122.315,1439,1387
0,2,1.0,760,4000,1.0,0,0,3,7,760,0,1944,0,98117,47.6896,-122.396,1520,4000
0,3,2.25,2190,8834,1.0,0,0,3,7,1390,800,1987,0,98001,47.2633,-122.244,1490,8766
0,3,2.0,1380,5198,1.0,0,0,4,7,1380,0,1982,0,98106,47.5514,-122.35700000000001,1320,6827
0,3,1.75,1444,249126,1.5,0,0,3,7,1444,0,2008,0,98070,47.4104,-122.486,1760,224770
0,3,2.25,1640,4420,2.0,0,0,4,7,1640,0,1918,1983,98002,47.31100000000001,-122.21,1230,6632
0,3,3.5,2840,4468,3.0,0,0,3,10,2840,0,2006,0,98052,47.7069,-122.117,3040,5400
0,3,1.75,1430,7700,1.0,0,0,4,7,980,450,1981,0,98031,47.3993,-122.18299999999999,1430,8625
0,3,2.5,2100,4440,2.0,0,4,3,7,2100,0,1945,0,98116,47.5865,-122.397,2100,6000
0,4,1.75,2410,8447,2.0,0,3,4,8,2060,350,1936,1980,98074,47.6499,-122.088,2520,14789
0,3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,0,98155,47.7479,-122.318,1200,8147
0,4,2.5,3160,6540,1.0,0,3,3,8,1580,1580,1959,0,98178,47.5037,-122.24,1990,7090
0,3,1.75,1250,17493,1.0,0,0,3,7,1250,0,1972,0,98155,47.7613,-122.274,2180,19553
0,4,3.5,2540,5808,2.0,0,0,5,8,1820,720,1910,1986,98117,47.6857,-122.376,1520,5461
0,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.38600000000001,1570,4500
0,3,2.5,2026,7611,2.0,0,0,3,8,2026,0,2010,0,98042,47.3733,-122.162,2270,7611
0,4,2.5,2400,9612,1.0,0,0,3,8,1230,1170,1962,2009,98059,47.4799,-122.12700000000001,2430,5539
0,3,2.5,2980,7338,2.0,0,0,3,8,2980,0,2006,0,98055,47.437,-122.20700000000001,3010,5267
0,3,2.75,2220,4000,2.0,0,0,3,8,1700,520,1914,2000,98122,47.617,-122.291,1800,4000
0,1,1.0,730,5005,1.0,0,0,4,5,730,0,1945,0,98117,47.6992,-122.36399999999999,1630,5667
0,2,1.0,800,8960,1.0,0,0,4,6,800,0,1944,0,98058,47.4756,-122.17399999999999,850,8082
0,4,2.5,4940,10037,1.0,0,4,3,9,3450,1490,1953,0,98178,47.5095,-122.24700000000001,2430,9272
0,3,2.5,1690,3068,2.0,0,0,3,7,1690,0,2005,0,98053,47.6763,-122.02799999999999,1690,3260
0,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.96600000000001,1600,12210
0,3,1.0,960,7200,1.0,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353,1060,7620
0,3,2.0,1390,10155,1.0,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,10155
0,4,1.75,2010,12044,1.0,0,0,3,9,2010,0,1982,0,98074,47.6446,-122.068,2200,11144
0,5,2.0,2280,3600,2.0,0,0,3,7,2280,0,1992,0,98122,47.6056,-122.305,1740,1800
0,3,1.5,1140,8340,1.0,0,0,3,7,1140,0,1960,0,98168,47.4773,-122.28,1140,8340
0,4,2.5,2370,41338,2.0,0,0,3,8,2370,0,1995,0,98077,47.7379,-122.052,2340,46661
0,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,1922,1990,98010,47.3102,-122.023,1300,8960
0,2,2.0,1920,6045,1.0,0,0,3,8,1920,0,2003,0,98053,47.7107,-122.031,1670,5200
0,2,1.0,770,4840,1.0,0,0,4,7,770,0,1927,0,98126,47.551,-122.376,930,4840
0,4,2.0,2180,10447,1.0,0,0,4,8,1280,900,1969,0,98155,47.7675,-122.279,2190,10987
0,4,2.25,2310,9800,1.0,0,0,3,8,1780,530,1968,0,98033,47.6657,-122.178,2310,9800
0,4,1.5,2810,7140,1.0,0,2,3,8,1490,1320,1954,0,98136,47.5252,-122.382,2240,6825
0,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,98038,47.3738,-122.042,1940,6996
0,3,2.0,2180,5440,1.0,0,0,5,7,1100,1080,1904,0,98103,47.657,-122.345,1470,4109
0,3,3.0,1260,1251,2.0,0,0,3,7,1040,220,2003,0,98144,47.5943,-122.296,1780,7715
0,3,1.0,1630,8308,1.5,0,0,3,7,1630,0,1948,0,98146,47.5075,-122.37799999999999,1170,8308
0,4,2.75,1890,1475,2.0,0,0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682
0,4,3.0,3720,57499,1.0,0,0,3,9,1880,1840,2003,0,98014,47.6469,-121.897,2560,26372
0,4,2.5,3160,39960,1.0,0,0,3,10,3160,0,1980,0,98005,47.6418,-122.15700000000001,3900,36444
0,4,3.0,3330,7650,1.0,0,0,3,9,1830,1500,2008,0,98103,47.6889,-122.352,1200,3876
0,2,2.0,1370,7920,1.0,0,0,3,8,950,420,1949,0,98199,47.6589,-122.397,1370,4680
0,2,1.0,1130,15190,1.0,0,0,4,7,1130,0,1954,0,98032,47.3902,-122.28299999999999,1490,16920
0,4,1.75,1830,9600,1.0,0,0,4,7,1010,820,1966,0,98006,47.5728,-122.125,1910,11100
0,4,1.75,2440,7475,1.0,0,0,4,9,2040,400,1969,0,98052,47.6339,-122.096,2040,8480
0,3,1.75,1190,7280,1.0,0,0,4,7,1190,0,1968,0,98092,47.3151,-122.19,1250,7800
0,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,1820,8712
0,3,2.25,1580,12177,1.0,0,0,3,7,1200,380,1981,0,98074,47.6254,-122.045,1660,11374
0,3,1.5,1730,7800,1.0,0,0,3,7,1330,400,1958,0,98133,47.7365,-122.337,1780,8309
0,4,2.25,2280,8550,1.0,0,0,3,8,1660,620,1977,0,98034,47.701,-122.23100000000001,2590,9500
0,2,1.0,1040,5120,1.0,0,0,3,7,1040,0,1901,0,98122,47.6048,-122.31200000000001,1250,4000
0,2,1.0,1330,5510,1.0,0,0,3,6,850,480,1910,0,98117,47.6901,-122.36200000000001,1200,4150
0,4,2.5,2740,43101,2.0,0,0,3,9,2740,0,1993,0,98077,47.7649,-122.04899999999999,2740,33447
0,5,3.0,3420,18129,2.0,0,0,3,9,2540,880,1952,2005,98040,47.5333,-122.21700000000001,3750,16316
0,4,2.75,3040,13559,2.0,0,0,3,11,3040,0,2003,0,98059,47.522,-122.149,3830,12202
0,2,1.0,1040,13920,1.0,0,0,3,6,1040,0,1973,0,98198,47.3756,-122.306,1100,7575
0,2,1.75,1360,10000,1.0,0,0,3,6,1360,0,1957,1989,98019,47.7421,-121.98200000000001,1430,10000
0,3,2.25,2030,7350,1.0,0,0,4,7,1190,840,1977,0,98052,47.6939,-122.126,1950,7350
0,4,2.0,1260,8400,1.0,0,0,3,6,1260,0,1991,0,98022,47.1946,-122.0,1120,8400
0,4,2.0,1620,4600,2.0,0,0,3,7,1620,0,1909,0,98108,47.5533,-122.307,1620,4500
0,4,1.75,2130,5080,1.5,0,0,3,8,2130,0,1914,1993,98119,47.6427,-122.363,1900,5080
0,4,1.75,1560,8700,1.0,0,0,4,7,1560,0,1967,0,98034,47.7274,-122.181,2080,8000
0,3,2.0,1400,45738,2.0,0,0,4,8,1400,0,1981,0,98070,47.3624,-122.455,2390,56628
0,4,2.75,2700,6000,2.0,0,0,4,8,2100,600,1910,0,98116,47.586000000000006,-122.383,2050,5400
0,3,1.0,910,7700,1.0,0,0,4,7,910,0,1971,0,98034,47.7303,-122.238,1250,7700
0,3,1.0,1410,5120,1.5,0,0,3,6,1210,200,1925,0,98106,47.5238,-122.355,1330,5120
0,3,2.0,2350,6000,1.5,0,0,4,8,1990,360,1922,0,98102,47.6476,-122.32,2010,5040
0,3,2.0,1060,5750,1.0,0,0,3,7,1060,0,1981,0,98126,47.5523,-122.37200000000001,1080,5750
0,4,2.0,1690,35346,1.0,0,0,3,7,1690,0,1967,0,98008,47.6149,-122.124,2050,37846
0,2,1.0,1040,7372,1.0,0,0,5,7,840,200,1939,0,98126,47.5285,-122.37799999999999,1930,5150
0,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,1918,0,98166,47.4683,-122.351,1330,6604
0,3,2.0,1700,8400,2.0,0,2,3,7,1700,0,1927,0,98033,47.6825,-122.19,1820,9000
0,4,2.5,1750,9000,1.0,0,0,3,8,1410,340,1977,2003,98052,47.6403,-122.105,2120,9600
0,3,2.25,1920,7840,2.0,0,0,4,8,1920,0,1982,0,98032,47.3631,-122.27600000000001,2170,7210
0,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,0,98108,47.5518,-122.311,1560,5600
